size_per_buffer_bytes,read_footprint_bytes,total_footprint_bytes,reuse_N,blocks,threads_per_block,saturated,trials,time_ms_median,time_ms_min,time_ms_max,time_ms_std,per_launch_ms_median,achieved_GBps_median,gpu_clock_mhz,power_mode,soc_temp_c,cuda_version,driver_version
6291456,12582912,18874368,2,128,256,0,10,0.234928,0.233632,0.237152,0.001026,0.117464,160.682,1300,MAXN,53.0,13.2,13.2
6291456,12582912,18874368,2,256,256,1,10,0.213312,0.212448,0.218752,0.001743,0.106656,176.965,1300,MAXN,53.0,13.2,13.2
6291456,12582912,18874368,2,512,256,1,10,0.214416,0.213376,0.220576,0.001938,0.107208,176.054,1300,MAXN,53.0,13.2,13.2
6291456,12582912,18874368,2,1024,256,1,10,0.210384,0.209408,0.213120,0.001123,0.105192,179.428,1300,MAXN,53.0,13.2,13.2
6291456,12582912,18874368,4,16,256,0,10,1.088496,1.086400,1.094880,0.002677,0.272124,69.359,1300,MAXN,53.0,13.2,13.2
6291456,12582912,18874368,4,32,256,0,10,0.617472,0.615648,0.621952,0.002110,0.154368,122.269,1300,MAXN,53.0,13.2,13.2
6291456,12582912,18874368,4,64,256,0,10,0.443824,0.442880,0.450496,0.002216,0.110956,170.107,1300,MAXN,53.0,13.2,13.2
6291456,12582912,18874368,4,128,256,0,10,0.465952,0.464832,0.471040,0.001847,0.116488,162.028,1300,MAXN,53.0,13.2,13.2
6291456,12582912,18874368,4,256,256,1,10,0.423840,0.421280,0.428288,0.001856,0.105960,178.127,1300,MAXN,53.0,13.2,13.2
6291456,12582912,18874368,4,512,256,1,10,0.426096,0.424448,0.428736,0.001340,0.106524,177.184,1300,MAXN,53.0,13.2,13.2
6291456,12582912,18874368,4,1024,256,1,10,0.417824,0.416704,0.421600,0.001351,0.104456,180.692,1300,MAXN,53.0,13.2,13.2
6291456,12582912,18874368,8,16,256,0,10,2.171408,2.169888,2.175968,0.002023,0.271426,69.538,1300,MAXN,53.0,13.2,13.2
6291456,12582912,18874368,8,32,256,0,10,1.232064,1.224384,1.238624,0.004155,0.154008,122.554,1300,MAXN,53.0,13.2,13.2
6291456,12582912,18874368,8,64,256,0,10,0.884992,0.881952,0.889568,0.002047,0.110624,170.617,1300,MAXN,53.0,13.2,13.2
6291456,12582912,18874368,8,128,256,0,10,0.928992,0.928064,0.933472,0.001711,0.116124,162.536,1300,MAXN,53.0,13.2,13.2
6291456,12582912,18874368,8,256,256,1,10,0.843568,0.842304,0.851840,0.002638,0.105446,178.996,1300,MAXN,53.0,13.2,13.2
6291456,12582912,18874368,8,512,256,0,10,0.849568,0.847936,0.851744,0.001260,0.106196,177.731,1300,MAXN,53.0,13.2,13.2
6291456,12582912,18874368,8,1024,256,1,10,0.832560,0.831072,0.837344,0.001730,0.104070,181.362,1300,MAXN,53.0,13.2,13.2
6291456,12582912,18874368,16,16,256,0,10,4.344224,4.339328,4.350816,0.003085,0.271514,69.515,1300,MAXN,53.0,13.2,13.2
6291456,12582912,18874368,16,32,256,0,10,2.462688,2.456864,2.466848,0.002856,0.153918,122.626,1300,MAXN,53.0,13.2,13.2
6291456,12582912,18874368,16,64,256,0,10,1.766640,1.761248,1.812320,0.014680,0.110415,170.940,1300,MAXN,53.0,13.2,13.2
6291456,12582912,18874368,16,128,256,0,10,1.856688,1.852064,1.860640,0.002374,0.116043,162.650,1300,MAXN,53.0,13.2,13.2
6291456,12582912,18874368,16,256,256,1,10,1.683776,1.681632,1.688064,0.001929,0.105236,179.353,1300,MAXN,53.0,13.2,13.2
6291456,12582912,18874368,16,512,256,1,10,1.694576,1.694080,1.698688,0.001436,0.105911,178.210,1300,MAXN,53.0,13.2,13.2
6291456,12582912,18874368,16,1024,256,1,10,1.662752,1.660672,1.664864,0.001480,0.103922,181.621,1300,MAXN,53.0,13.2,13.2
6291456,12582912,18874368,32,16,256,0,10,8.683088,8.676256,8.688288,0.003367,0.271347,69.558,1300,MAXN,53.0,13.2,13.2
6291456,12582912,18874368,32,32,256,0,10,4.922816,4.915648,4.929728,0.003506,0.153838,122.690,1300,MAXN,53.0,13.2,13.2
6291456,12582912,18874368,32,64,256,0,10,3.529104,3.526912,3.535616,0.002849,0.110284,171.143,1300,MAXN,53.0,13.2,13.2
6291456,12582912,18874368,32,128,256,0,10,3.707344,3.705792,3.721024,0.004337,0.115854,162.914,1300,MAXN,53.0,13.2,13.2
6291456,12582912,18874368,32,256,256,1,10,3.368544,3.359520,3.370592,0.003455,0.105267,179.300,1300,MAXN,53.0,13.2,13.2
6291456,12582912,18874368,32,512,256,1,10,3.388464,3.386976,3.391296,0.001276,0.105890,178.246,1300,MAXN,53.0,13.2,13.2
6291456,12582912,18874368,32,1024,256,1,10,3.321872,3.319424,3.323808,0.001482,0.103808,181.819,1300,MAXN,53.0,13.2,13.2
8388608,16777216,25165824,1,16,256,0,10,0.361872,0.361120,0.370784,0.003383,0.361872,69.543,1300,MAXN,53.0,13.2,13.2
8388608,16777216,25165824,1,32,256,0,10,0.205360,0.204224,0.208160,0.001229,0.205360,122.545,1300,MAXN,53.0,13.2,13.2
8388608,16777216,25165824,1,64,256,0,10,0.147200,0.146176,0.152512,0.001818,0.147200,170.963,1300,MAXN,53.0,13.2,13.2
8388608,16777216,25165824,1,128,256,0,10,0.155984,0.154656,0.160992,0.001688,0.155984,161.336,1300,MAXN,53.0,13.2,13.2
8388608,16777216,25165824,1,256,256,1,10,0.141392,0.140736,0.146272,0.001584,0.141392,177.986,1300,MAXN,53.0,13.2,13.2
8388608,16777216,25165824,1,512,256,0,10,0.142720,0.141600,0.147936,0.001730,0.142720,176.330,1300,MAXN,53.0,13.2,13.2
8388608,16777216,25165824,1,1024,256,1,10,0.139504,0.138880,0.142336,0.000956,0.139504,180.395,1300,MAXN,53.0,13.2,13.2
8388608,16777216,25165824,2,16,256,0,10,0.720624,0.717600,0.724800,0.001948,0.360312,69.845,1300,MAXN,53.0,13.2,13.2
8388608,16777216,25165824,2,32,256,0,10,0.406736,0.402848,0.412608,0.002521,0.203368,123.745,1300,MAXN,53.0,13.2,13.2
8388608,16777216,25165824,2,64,256,0,10,0.292496,0.289696,0.294624,0.001583,0.146248,172.076,1300,MAXN,53.0,13.2,13.2
8388608,16777216,25165824,2,128,256,0,10,0.308192,0.306528,0.311392,0.001357,0.154096,163.313,1300,MAXN,53.0,13.2,13.2
8388608,16777216,25165824,2,256,256,1,10,0.279312,0.278176,0.281536,0.000893,0.139656,180.199,1300,MAXN,53.0,13.2,13.2
8388608,16777216,25165824,2,512,256,0,10,0.282144,0.280864,0.287616,0.001826,0.141072,178.390,1300,MAXN,53.0,13.2,13.2
8388608,16777216,25165824,2,1024,256,1,10,0.275888,0.275104,0.278720,0.001048,0.137944,182.435,1300,MAXN,53.0,13.2,13.2
8388608,16777216,25165824,4,16,256,0,10,1.436704,1.434976,1.438784,0.001195,0.359176,70.065,1300,MAXN,53.0,13.2,13.2
8388608,16777216,25165824,4,32,256,0,10,0.811552,0.808320,0.814016,0.001769,0.202888,124.038,1300,MAXN,53.0,13.2,13.2
8388608,16777216,25165824,4,64,256,0,10,0.580992,0.578976,0.585312,0.001960,0.145248,173.261,1300,MAXN,53.0,13.2,13.2
8388608,16777216,25165824,4,128,256,0,10,0.614608,0.611552,0.621824,0.002843,0.153652,163.785,1300,MAXN,53.0,13.2,13.2
8388608,16777216,25165824,4,256,256,1,10,0.555536,0.553664,0.561536,0.002036,0.138884,181.200,1300,MAXN,53.0,13.2,13.2
8388608,16777216,25165824,4,512,256,0,10,0.561568,0.560704,0.568256,0.003002,0.140392,179.254,1300,MAXN,53.0,13.2,13.2
8388608,16777216,25165824,4,1024,256,1,10,0.550160,0.547168,0.557120,0.003735,0.137540,182.971,1300,MAXN,53.0,13.2,13.2
8388608,16777216,25165824,8,16,256,0,10,2.871392,2.867040,2.875648,0.002524,0.358924,70.115,1300,MAXN,53.0,13.2,13.2
8388608,16777216,25165824,8,32,256,0,10,1.616160,1.613792,1.619648,0.001695,0.202020,124.571,1300,MAXN,53.0,13.2,13.2
8388608,16777216,25165824,8,64,256,0,10,1.158256,1.155744,1.163936,0.002550,0.144782,173.819,1300,MAXN,53.0,13.2,13.2
8388608,16777216,25165824,8,128,256,0,10,1.222832,1.219648,1.225408,0.001858,0.152854,164.640,1300,MAXN,53.0,13.2,13.2
8388608,16777216,25165824,8,256,256,1,10,1.109872,1.107648,1.115968,0.002268,0.138734,181.396,1300,MAXN,53.0,13.2,13.2
8388608,16777216,25165824,8,512,256,0,10,1.119328,1.118144,1.122752,0.001379,0.139916,179.864,1300,MAXN,53.0,13.2,13.2
8388608,16777216,25165824,8,1024,256,1,10,1.094896,1.093248,1.100160,0.002078,0.136862,183.877,1300,MAXN,53.0,13.2,13.2
8388608,16777216,25165824,16,16,256,0,10,5.737648,5.735264,5.745984,0.003190,0.358603,70.177,1300,MAXN,53.0,13.2,13.2
8388608,16777216,25165824,16,32,256,0,10,3.229376,3.226400,3.238240,0.004165,0.201836,124.685,1300,MAXN,53.0,13.2,13.2
8388608,16777216,25165824,16,64,256,0,10,2.319696,2.313888,2.323040,0.003293,0.144981,173.580,1300,MAXN,53.0,13.2,13.2
8388608,16777216,25165824,16,128,256,0,10,2.444432,2.438432,2.449376,0.002697,0.152777,164.723,1300,MAXN,53.0,13.2,13.2
8388608,16777216,25165824,16,256,256,1,10,2.215280,2.211200,2.217056,0.001577,0.138455,181.762,1300,MAXN,53.0,13.2,13.2
8388608,16777216,25165824,16,512,256,0,10,2.235632,2.234592,2.241472,0.002097,0.139727,180.107,1300,MAXN,53.0,13.2,13.2
8388608,16777216,25165824,16,1024,256,1,10,2.187520,2.183776,2.192832,0.002165,0.136720,184.068,1300,MAXN,53.0,13.2,13.2
8388608,16777216,25165824,32,16,256,0,10,11.473376,11.467936,11.477792,0.003106,0.358543,70.189,1300,MAXN,53.0,13.2,13.2
8388608,16777216,25165824,32,32,256,0,10,6.455728,6.452448,6.462656,0.003537,0.201742,124.743,1300,MAXN,53.0,13.2,13.2
8388608,16777216,25165824,32,64,256,0,10,4.631792,4.624544,4.644864,0.006846,0.144743,173.865,1300,MAXN,53.0,13.2,13.2
8388608,16777216,25165824,32,128,256,0,10,4.885712,4.877472,4.889344,0.003913,0.152678,164.829,1300,MAXN,53.0,13.2,13.2
8388608,16777216,25165824,32,256,256,1,10,4.428752,4.424896,4.432832,0.002469,0.138399,181.836,1300,MAXN,53.0,13.2,13.2
8388608,16777216,25165824,32,512,256,0,10,4.469328,4.464224,4.470816,0.001791,0.139666,180.185,1300,MAXN,53.0,13.2,13.2
8388608,16777216,25165824,32,1024,256,1,10,4.371088,4.368992,4.372864,0.001366,0.136597,184.235,1300,MAXN,53.0,13.2,13.2
12582912,25165824,37748736,1,16,256,0,10,0.541408,0.537792,0.552544,0.005040,0.541408,69.723,1300,MAXN,53.0,13.2,13.2
12582912,25165824,37748736,1,32,256,0,10,0.304768,0.303488,0.308960,0.001650,0.304768,123.861,1300,MAXN,53.0,13.2,13.2
12582912,25165824,37748736,1,64,256,0,10,0.216960,0.213856,0.219936,0.001704,0.216960,173.989,1300,MAXN,53.0,13.2,13.2
12582912,25165824,37748736,1,128,256,0,10,0.229744,0.228512,0.231488,0.000961,0.229744,164.308,1300,MAXN,53.0,13.2,13.2
12582912,25165824,37748736,1,256,256,1,10,0.208576,0.207776,0.213760,0.001857,0.208576,180.983,1300,MAXN,53.0,13.2,13.2
12582912,25165824,37748736,1,512,256,0,10,0.210336,0.209376,0.212224,0.000937,0.210336,179.469,1300,MAXN,53.0,13.2,13.2
12582912,25165824,37748736,1,1024,256,1,10,0.205408,0.204896,0.207872,0.000967,0.205408,183.774,1300,MAXN,53.0,13.2,13.2
12582912,25165824,37748736,2,16,256,0,10,1.076912,1.071904,1.081376,0.002672,0.538456,70.106,1300,MAXN,53.0,13.2,13.2
12582912,25165824,37748736,2,32,256,0,10,0.605248,0.603392,0.607520,0.001163,0.302624,124.738,1300,MAXN,53.0,13.2,13.2
12582912,25165824,37748736,2,64,256,0,10,0.429568,0.428224,0.434560,0.001856,0.214784,175.752,1300,MAXN,53.0,13.2,13.2
12582912,25165824,37748736,2,128,256,0,10,0.455328,0.454304,0.460960,0.002184,0.227664,165.809,1300,MAXN,53.0,13.2,13.2
12582912,25165824,37748736,2,256,256,1,10,0.414384,0.412704,0.418880,0.001752,0.207192,182.192,1300,MAXN,53.0,13.2,13.2
12582912,25165824,37748736,2,512,256,0,10,0.417376,0.416352,0.423136,0.001851,0.208688,180.886,1300,MAXN,53.0,13.2,13.2
12582912,25165824,37748736,2,1024,256,1,10,0.407568,0.406592,0.413568,0.001888,0.203784,185.239,1300,MAXN,53.0,13.2,13.2
12582912,25165824,37748736,4,16,256,0,10,2.153680,2.151040,2.158656,0.002299,0.538420,70.110,1300,MAXN,53.0,13.2,13.2
12582912,25165824,37748736,4,32,256,0,10,1.207920,1.203840,1.214080,0.002775,0.301980,125.004,1300,MAXN,53.0,13.2,13.2
12582912,25165824,37748736,4,64,256,0,10,0.858208,0.854048,0.861984,0.002570,0.214552,175.942,1300,MAXN,53.0,13.2,13.2
12582912,25165824,37748736,4,128,256,0,10,0.907728,0.905376,0.911232,0.002078,0.226932,166.344,1300,MAXN,53.0,13.2,13.2
12582912,25165824,37748736,4,256,256,1,10,0.826576,0.822176,0.829632,0.002240,0.206644,182.675,1300,MAXN,53.0,13.2,13.2
12582912,25165824,37748736,4,512,256,0,10,0.830288,0.829632,0.835392,0.001686,0.207572,181.859,1300,MAXN,53.0,13.2,13.2
12582912,25165824,37748736,4,1024,256,1,10,0.812288,0.810048,0.815264,0.001426,0.203072,185.888,1300,MAXN,53.0,13.2,13.2
12582912,25165824,37748736,8,16,256,0,10,4.299808,4.293728,4.304896,0.003758,0.537476,70.233,1300,MAXN,53.0,13.2,13.2
12582912,25165824,37748736,8,32,256,0,10,2.408832,2.404768,2.414304,0.002626,0.301104,125.368,1300,MAXN,53.0,13.2,13.2
12582912,25165824,37748736,8,64,256,0,10,1.711008,1.705920,1.720608,0.003790,0.213876,176.498,1300,MAXN,53.0,13.2,13.2
12582912,25165824,37748736,8,128,256,0,10,1.812416,1.811136,1.818624,0.002059,0.226552,166.623,1300,MAXN,53.0,13.2,13.2
12582912,25165824,37748736,8,256,256,1,10,1.646944,1.644704,1.649760,0.001609,0.205868,183.364,1300,MAXN,53.0,13.2,13.2
12582912,25165824,37748736,8,512,256,0,10,1.658880,1.657344,1.662976,0.001670,0.207360,182.044,1300,MAXN,53.0,13.2,13.2
12582912,25165824,37748736,8,1024,256,1,10,1.622576,1.619744,1.624288,0.001546,0.202822,186.118,1300,MAXN,53.0,13.2,13.2
12582912,25165824,37748736,16,16,256,0,10,8.591328,8.587040,8.599168,0.003520,0.536958,70.301,1300,MAXN,53.0,13.2,13.2
12582912,25165824,37748736,16,32,256,0,10,4.824320,4.811872,4.833952,0.006485,0.301520,125.195,1300,MAXN,53.0,13.2,13.2
12582912,25165824,37748736,16,64,256,0,10,3.417808,3.414880,3.431616,0.004656,0.213613,176.716,1300,MAXN,53.0,13.2,13.2
12582912,25165824,37748736,16,128,256,0,10,3.621728,3.616832,3.624384,0.002375,0.226358,166.766,1300,MAXN,53.0,13.2,13.2
12582912,25165824,37748736,16,256,256,1,10,3.291728,3.289280,3.299936,0.003520,0.205733,183.484,1300,MAXN,53.0,13.2,13.2
12582912,25165824,37748736,16,512,256,0,10,3.315312,3.311072,3.318688,0.002067,0.207207,182.179,1300,MAXN,53.0,13.2,13.2
12582912,25165824,37748736,16,1024,256,1,10,3.240560,3.239104,3.244896,0.001634,0.202535,186.381,1300,MAXN,53.0,13.2,13.2
12582912,25165824,37748736,32,16,256,0,10,17.175504,17.163584,17.189505,0.007636,0.536734,70.330,1300,MAXN,53.0,13.2,13.2
12582912,25165824,37748736,32,32,256,0,10,9.633088,9.627776,9.648896,0.006247,0.301034,125.397,1300,MAXN,53.0,13.2,13.2
12582912,25165824,37748736,32,64,256,0,10,6.839232,6.822624,6.845568,0.008104,0.213726,176.622,1300,MAXN,53.0,13.2,13.2
12582912,25165824,37748736,32,128,256,0,10,7.243680,7.234624,7.309216,0.026389,0.226365,166.760,1300,MAXN,53.0,13.2,13.2
12582912,25165824,37748736,32,256,256,1,10,6.579712,6.576160,6.641248,0.018692,0.205616,183.589,1300,MAXN,53.0,13.2,13.2
12582912,25165824,37748736,32,512,256,0,10,6.627504,6.624320,6.632512,0.002436,0.207109,182.265,1300,MAXN,53.0,13.2,13.2
12582912,25165824,37748736,32,1024,256,1,10,6.475104,6.471648,6.480704,0.002597,0.202347,186.554,1300,MAXN,53.0,13.2,13.2
16777216,33554432,50331648,1,16,256,0,10,0.716512,0.714528,0.738112,0.008191,0.716512,70.245,1300,MAXN,53.0,13.2,13.2
16777216,33554432,50331648,1,32,256,0,10,0.405360,0.401984,0.406688,0.001771,0.405360,124.165,1300,MAXN,53.0,13.2,13.2
16777216,33554432,50331648,1,64,256,0,10,0.285456,0.282656,0.290784,0.002260,0.285456,176.320,1300,MAXN,53.0,13.2,13.2
16777216,33554432,50331648,1,128,256,0,10,0.303936,0.301376,0.306464,0.001308,0.303936,165.599,1300,MAXN,53.0,13.2,13.2
16777216,33554432,50331648,1,256,256,1,10,0.274000,0.273472,0.277344,0.001210,0.274000,183.692,1300,MAXN,53.0,13.2,13.2
16777216,33554432,50331648,1,512,256,0,10,0.277648,0.276416,0.280032,0.000906,0.277648,181.279,1300,MAXN,53.0,13.2,13.2
16777216,33554432,50331648,1,1024,256,1,10,0.271136,0.270464,0.274496,0.001101,0.271136,185.632,1300,MAXN,53.0,13.2,13.2
16777216,33554432,50331648,2,16,256,0,10,1.431904,1.426240,1.437024,0.003023,0.715952,70.300,1300,MAXN,53.0,13.2,13.2
16777216,33554432,50331648,2,32,256,0,10,0.805424,0.800640,0.810496,0.002422,0.402712,124.982,1300,MAXN,53.0,13.2,13.2
16777216,33554432,50331648,2,64,256,0,10,0.569360,0.566496,0.577952,0.003271,0.284680,176.801,1300,MAXN,53.0,13.2,13.2
16777216,33554432,50331648,2,128,256,0,10,0.604112,0.602336,0.611456,0.002643,0.302056,166.630,1300,MAXN,53.0,13.2,13.2
16777216,33554432,50331648,2,256,256,1,10,0.546128,0.543360,0.546752,0.001119,0.273064,184.322,1300,MAXN,53.0,13.2,13.2
16777216,33554432,50331648,2,512,256,0,10,0.551568,0.550368,0.556448,0.001660,0.275784,182.504,1300,MAXN,53.0,13.2,13.2
16777216,33554432,50331648,2,1024,256,1,10,0.539040,0.538112,0.541568,0.001077,0.269520,186.746,1300,MAXN,53.0,13.2,13.2
16777216,33554432,50331648,4,16,256,0,10,2.858208,2.853120,2.862016,0.002989,0.714552,70.438,1300,MAXN,53.0,13.2,13.2
16777216,33554432,50331648,4,32,256,0,10,1.607232,1.601472,1.611424,0.003533,0.401808,125.263,1300,MAXN,53.0,13.2,13.2
16777216,33554432,50331648,4,64,256,0,10,1.133232,1.131072,1.137248,0.001840,0.283308,177.657,1300,MAXN,53.0,13.2,13.2
16777216,33554432,50331648,4,128,256,0,10,1.205440,1.201280,1.209696,0.002302,0.301360,167.015,1300,MAXN,53.0,13.2,13.2
16777216,33554432,50331648,4,256,256,1,10,1.088096,1.086592,1.091104,0.001323,0.272024,185.026,1300,MAXN,53.0,13.2,13.2
16777216,33554432,50331648,4,512,256,0,10,1.100128,1.099008,1.134016,0.010949,0.275032,183.003,1300,MAXN,53.0,13.2,13.2
16777216,33554432,50331648,4,1024,256,1,10,1.076000,1.074624,1.078208,0.001038,0.269000,187.107,1300,MAXN,53.0,13.2,13.2
16777216,33554432,50331648,8,16,256,0,10,5.713568,5.708320,5.733856,0.006929,0.714196,70.473,1300,MAXN,53.0,13.2,13.2
16777216,33554432,50331648,8,32,256,0,10,3.209776,3.204672,3.218336,0.004526,0.401222,125.446,1300,MAXN,53.0,13.2,13.2
16777216,33554432,50331648,8,64,256,0,10,2.265680,2.258752,2.271104,0.003227,0.283210,177.718,1300,MAXN,53.0,13.2,13.2
16777216,33554432,50331648,8,128,256,0,10,2.409968,2.406944,2.414144,0.002344,0.301246,167.078,1300,MAXN,53.0,13.2,13.2
16777216,33554432,50331648,8,256,256,1,10,2.171408,2.168640,2.177184,0.002615,0.271426,185.434,1300,MAXN,53.0,13.2,13.2
16777216,33554432,50331648,8,512,256,0,10,2.197280,2.196000,2.201472,0.001671,0.274660,183.251,1300,MAXN,53.0,13.2,13.2
16777216,33554432,50331648,8,1024,256,1,10,2.146720,2.145344,2.152384,0.002009,0.268340,187.567,1300,MAXN,53.0,13.2,13.2
16777216,33554432,50331648,16,16,256,0,10,11.422240,11.415136,11.440032,0.007234,0.713890,70.503,1300,MAXN,53.0,13.2,13.2
16777216,33554432,50331648,16,32,256,0,10,6.411728,6.401888,6.423264,0.005602,0.400733,125.599,1300,MAXN,53.0,13.2,13.2
16777216,33554432,50331648,16,64,256,0,10,4.529136,4.525184,4.541824,0.005207,0.283071,177.806,1300,MAXN,53.0,13.2,13.2
16777216,33554432,50331648,16,128,256,0,10,4.813296,4.804352,4.817280,0.003833,0.300831,167.309,1300,MAXN,53.0,13.2,13.2
16777216,33554432,50331648,16,256,256,1,10,4.342624,4.337184,4.345600,0.002470,0.271414,185.442,1300,MAXN,53.0,13.2,13.2
16777216,33554432,50331648,16,512,256,0,10,4.392160,4.388608,4.397632,0.002477,0.274510,183.351,1300,MAXN,53.0,13.2,13.2
16777216,33554432,50331648,16,1024,256,1,10,4.291040,4.288672,4.294528,0.001702,0.268190,187.672,1300,MAXN,53.0,13.2,13.2
16777216,33554432,50331648,32,16,256,0,10,22.843744,22.830656,22.858849,0.008785,0.713867,70.506,1300,MAXN,53.0,13.2,13.2
16777216,33554432,50331648,32,32,256,0,10,12.825504,12.815488,12.841632,0.009894,0.400797,125.579,1300,MAXN,53.0,13.2,13.2
16777216,33554432,50331648,32,64,256,0,10,9.053568,9.044480,9.077632,0.008839,0.282924,177.898,1300,MAXN,53.0,13.2,13.2
16777216,33554432,50331648,32,128,256,0,10,9.624272,9.611840,9.633312,0.006154,0.300758,167.349,1300,MAXN,53.0,13.2,13.2
16777216,33554432,50331648,32,256,256,1,10,8.676592,8.672224,8.681696,0.002529,0.271144,185.627,1300,MAXN,53.0,13.2,13.2
16777216,33554432,50331648,32,512,256,0,10,8.782144,8.775840,8.784736,0.003076,0.274442,183.396,1300,MAXN,53.0,13.2,13.2
16777216,33554432,50331648,32,1024,256,1,10,8.577024,8.573408,8.581056,0.002100,0.268032,187.782,1300,MAXN,53.0,13.2,13.2
25165824,50331648,75497472,1,16,256,0,10,1.075632,1.072832,1.098240,0.007524,1.075632,70.189,1300,MAXN,53.0,13.2,13.2
25165824,50331648,75497472,1,32,256,0,10,0.601584,0.598848,0.604288,0.001729,0.601584,125.498,1300,MAXN,53.0,13.2,13.2
25165824,50331648,75497472,1,64,256,0,10,0.422672,0.421728,0.427136,0.001677,0.422672,178.620,1300,MAXN,53.0,13.2,13.2
25165824,50331648,75497472,1,128,256,0,10,0.451984,0.451456,0.457792,0.001842,0.451984,167.036,1300,MAXN,53.0,13.2,13.2
25165824,50331648,75497472,1,256,256,1,10,0.408464,0.406464,0.411744,0.001421,0.408464,184.833,1300,MAXN,53.0,13.2,13.2
25165824,50331648,75497472,1,512,256,0,10,0.412224,0.411104,0.417120,0.001622,0.412224,183.147,1300,MAXN,53.0,13.2,13.2
25165824,50331648,75497472,1,1024,256,1,10,0.402416,0.402080,0.408736,0.001931,0.402416,187.611,1300,MAXN,53.0,13.2,13.2
25165824,50331648,75497472,2,16,256,0,10,2.144512,2.141056,2.154688,0.003642,1.072256,70.410,1300,MAXN,53.0,13.2,13.2
25165824,50331648,75497472,2,32,256,0,10,1.201328,1.199776,1.216000,0.004500,0.600664,125.690,1300,MAXN,53.0,13.2,13.2
25165824,50331648,75497472,2,64,256,0,10,0.842608,0.839360,0.850240,0.002994,0.421304,179.200,1300,MAXN,53.0,13.2,13.2
25165824,50331648,75497472,2,128,256,0,10,0.901712,0.898912,0.902880,0.001410,0.450856,167.454,1300,MAXN,53.0,13.2,13.2
25165824,50331648,75497472,2,256,256,1,10,0.812624,0.811584,0.819232,0.002239,0.406312,185.812,1300,MAXN,53.0,13.2,13.2
25165824,50331648,75497472,2,512,256,0,10,0.821072,0.819424,0.826656,0.002047,0.410536,183.900,1300,MAXN,53.0,13.2,13.2
25165824,50331648,75497472,2,1024,256,1,10,0.801968,0.800160,0.805440,0.001504,0.400984,188.281,1300,MAXN,53.0,13.2,13.2
25165824,50331648,75497472,4,16,256,0,10,4.287664,4.280160,4.293024,0.004069,1.071916,70.432,1300,MAXN,53.0,13.2,13.2
25165824,50331648,75497472,4,32,256,0,10,2.396944,2.387584,2.402112,0.004088,0.599236,125.990,1300,MAXN,53.0,13.2,13.2
25165824,50331648,75497472,4,64,256,0,10,1.684112,1.677952,1.693792,0.004450,0.421028,179.317,1300,MAXN,53.0,13.2,13.2
25165824,50331648,75497472,4,128,256,0,10,1.798800,1.794688,1.800864,0.001715,0.449700,167.884,1300,MAXN,53.0,13.2,13.2
25165824,50331648,75497472,4,256,256,1,10,1.623072,1.618272,1.625216,0.002098,0.405768,186.061,1300,MAXN,53.0,13.2,13.2
25165824,50331648,75497472,4,512,256,0,10,1.639120,1.636896,1.642272,0.001422,0.409780,184.239,1300,MAXN,53.0,13.2,13.2
25165824,50331648,75497472,4,1024,256,1,10,1.600608,1.598528,1.603168,0.001159,0.400152,188.672,1300,MAXN,53.0,13.2,13.2
25165824,50331648,75497472,8,16,256,0,10,8.572672,8.563936,8.583680,0.005741,1.071584,70.454,1300,MAXN,53.0,13.2,13.2
25165824,50331648,75497472,8,32,256,0,10,4.791136,4.782304,4.796320,0.004318,0.598892,126.062,1300,MAXN,53.0,13.2,13.2
25165824,50331648,75497472,8,64,256,0,10,3.361744,3.354368,3.376256,0.007172,0.420218,179.663,1300,MAXN,53.0,13.2,13.2
25165824,50331648,75497472,8,128,256,0,10,3.595648,3.589792,3.599712,0.002914,0.449456,167.975,1300,MAXN,53.0,13.2,13.2
25165824,50331648,75497472,8,256,256,1,10,3.239248,3.236128,3.242784,0.002243,0.404906,186.457,1300,MAXN,53.0,13.2,13.2
25165824,50331648,75497472,8,512,256,0,10,3.274640,3.272416,3.277856,0.001570,0.409330,184.442,1300,MAXN,53.0,13.2,13.2
25165824,50331648,75497472,8,1024,256,1,10,3.198656,3.196512,3.202592,0.002039,0.399832,188.823,1300,MAXN,53.0,13.2,13.2
25165824,50331648,75497472,16,16,256,0,10,17.137568,17.112320,17.147072,0.009566,1.071098,70.486,1300,MAXN,53.0,13.2,13.2
25165824,50331648,75497472,16,32,256,0,10,9.579632,9.562880,9.588512,0.006460,0.598727,126.097,1300,MAXN,53.0,13.2,13.2
25165824,50331648,75497472,16,64,256,0,10,6.721536,6.713824,6.729856,0.005343,0.420096,179.715,1300,MAXN,53.0,13.2,13.2
25165824,50331648,75497472,16,128,256,0,10,7.190784,7.187872,7.193056,0.001718,0.449424,167.987,1300,MAXN,53.0,13.2,13.2
25165824,50331648,75497472,16,256,256,1,10,6.476000,6.469024,6.482752,0.003976,0.404750,186.529,1300,MAXN,53.0,13.2,13.2
25165824,50331648,75497472,16,512,256,0,10,6.544624,6.541856,6.549984,0.002618,0.409039,184.573,1300,MAXN,53.0,13.2,13.2
25165824,50331648,75497472,16,1024,256,1,10,6.394928,6.392256,6.405472,0.003515,0.399683,188.893,1300,MAXN,53.0,13.2,13.2
25165824,50331648,75497472,32,16,256,0,10,34.266928,34.244415,34.275490,0.008531,1.070841,70.503,1300,MAXN,53.0,13.2,13.2
